id,name,name_en,name_ko,name_ja,name_zh_hans,name_zh_hant,name_es,name_ru,name_ar,flag,latitude,longitude,wikiDataId,translations,is_duplicated,country,country_code,country_name,state_code,fips_code,iso2,type
1531,Central Denmark Region,Central Denmark Region,중앙윌란 지역,中央ユラン地域,Central Denmark Region,,Jutlandia Central,Центральная Ютландия,إقليم ميديولند,1,56.302139000000000,9.302777000000000,Q26586,"{'en': 'Central Denmark Region', 'ko': '중앙윌란 지역', 'ja': '中央ユラン地域', 'zh-hans': '中日德兰大区', 'zh-hant': '中日德蘭大區', 'es': 'Jutlandia Central', 'ru': 'Центральная Ютландия', 'ar': 'إقليم ميديولند'}",False,59,DK,,,18,82,
1530,Capital Region of Denmark,Capital Region of Denmark,덴마크 수도 지역,デンマーク首都地域,Capital Region of Denmark,,Región Capital,Ховедстаден,إقليم هوفدستادن,1,55.675181200000000,12.549326100000000,Q26073,"{'en': 'Capital Region of Denmark', 'ko': '덴마크 수도 지역', 'ja': 'デンマーク首都地域', 'zh-hant': '首都大區', 'es': 'Región Capital', 'ru': 'Ховедстаден', 'ar': 'إقليم هوفدستادن'}",False,59,DK,,,17,84,
1529,Region of Southern Denmark,Region of Southern Denmark,남덴마크 지역,南デンマーク地域,Region of Southern Denmark,,Dinamarca Meridional,Южная Дания,إقليم سيد دنمارك,1,55.330771400000000,9.092490300000000,Q26061,"{'en': 'Southern Denmark', 'ko': '남덴마크 지역', 'ja': '南デンマーク地域', 'zh-hant': '南丹麥大區', 'es': 'Dinamarca Meridional', 'ru': 'Южная Дания', 'ar': 'إقليم سيد دنمارك'}",False,59,DK,,,21,83,
1528,Region Zealand,Region Zealand,셸란 지역,シェラン地域,Region Zealand,,Región de Selandia,Зеландия,إقليم شيلندا,1,55.463251800000000,11.721497900000000,Q26589,"{'en': 'Region Zealand', 'ko': '셸란 지역', 'ja': 'シェラン地域', 'zh-hant': '西蘭大區', 'es': 'Región de Selandia', 'ru': 'Зеландия', 'ar': 'إقليم شيلندا'}",False,59,DK,,,20,85,
1527,Canton of Luxembourg,Canton of Luxembourg,룩셈부르크주,ルクセンブルク (カントン),Canton of Luxembourg,,Cantón de Luxemburgo,Люксембург,Canton of Luxembourg,1,49.630102500000000,6.152018500000000,Q691741,"{'en': 'Canton of Luxembourg', 'ko': '룩셈부르크주', 'ja': 'ルクセンブルク (カントン)', 'es': 'Cantón de Luxemburgo', 'ru': 'Люксембург'}",False,127,LU,,,01,LU,
1526,Canton of Wiltz,Canton of Wiltz,빌츠주,ヴィルツ郡,Canton of Wiltz,,Cantón de Wiltz,Вильц,ويلتز (لوكسمبورغ),1,49.966220000000000,5.932430600000000,Q550021,"{'en': 'Canton of Wiltz', 'ko': '빌츠주', 'ja': 'ヴィルツ郡', 'es': 'Cantón de Wiltz', 'ru': 'Вильц', 'ar': 'ويلتز (لوكسمبورغ)'}",False,127,LU,,,01,WI,
1525,Canton of Grevenmacher,Canton of Grevenmacher,그레벤마허주,グレーヴェンマハ郡,Canton of Grevenmacher,,Cantón de Grevenmacher,Гревенмахер,Canton of Grevenmacher,1,49.680841000000000,6.440759300000000,Q836002,"{'en': 'Canton of Grevenmacher', 'ko': '그레벤마허주', 'ja': 'グレーヴェンマハ郡', 'es': 'Cantón de Grevenmacher', 'ru': 'Гревенмахер'}",False,127,LU,,,01,GR,
1524,Diekirch District,Diekirch District,디키르히구,ディーキルヒ広域行政区,Diekirch District,,Distrito de Diekirch,Дикирх,مقاطعة ديكرش,1,49.867172000000000,6.159636200000000,Q208747,"{'en': 'Diekirch District', 'ko': '디키르히구', 'ja': 'ディーキルヒ広域行政区', 'zh-hans': '迪基希区', 'zh-hant': '迪基希區', 'es': 'Distrito de Diekirch', 'ru': 'Дикирх', 'ar': 'مقاطعة ديكرش'}",False,127,LU,,,01,D,
1523,Canton of Vianden,Canton of Vianden,비앙덴주,ヴィアンデン郡,Canton of Vianden,,Cantón de Vianden,Вианден,Canton of Vianden,1,49.934192400000000,6.201991700000000,Q845600,"{'en': 'Canton of Vianden', 'ko': '비앙덴주', 'ja': 'ヴィアンデン郡', 'es': 'Cantón de Vianden', 'ru': 'Вианден'}",False,127,LU,,,02,VD,
1522,Canton of Mersch,Canton of Mersch,메르슈주,メルシュ郡,Canton of Mersch,,Cantón de Mersch,Мерш,Canton of Mersch,1,49.754290600000000,6.129218500000000,Q753917,"{'en': 'Canton of Mersch', 'ko': '메르슈주', 'ja': 'メルシュ郡', 'es': 'Cantón de Mersch', 'ru': 'Мерш'}",False,127,LU,,,02,ME,
